u,g,r,i,z,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,petroRad_u,petroRad_g,petroRad_i,petroRad_r,petroRad_z,petroFlux_u,petroFlux_g,petroFlux_i,petroFlux_r,petroFlux_z,petroR50_u,petroR50_g,petroR50_i,petroR50_r,petroR50_z,psfMag_u,psfMag_r,psfMag_g,psfMag_i,psfMag_z,expAB_u,expAB_g,expAB_r,expAB_i,expAB_z,subclass,redshift,redshift_err
17.49638,16.11547,15.55739,15.25109,15.0728,100.3335,357.9424,598.4694,793.5293,935.147,11.85929,13.43814,11.68663,13.16637,10.83394,54.3644,255.4844,471.5206,415.7755,454.1335,4.598533,6.313003,5.147435,6.210462,4.338682,20.20403,18.42298,18.98249,18.07506,17.82045,0.8792843,0.9291786,0.8928751,0.8802201,0.8914068,STARFORMING,0.06501883,8.31e-06
20.51739,18.6774,17.66734,17.23543,16.83215,6.206189,33.8093,85.71666,127.5933,184.9832,4.752124,2.816105,2.653041,2.727824,2.583227,9.608193,30.88913,117.1678,81.17456,164.4868,2.115172,1.322234,1.21209,1.233751,1.146405,21.48402,18.64996,19.46232,18.19821,17.82624,0.7000018,0.9095687,0.8845404,0.9016114,0.9716658,STARFORMING,0.1102298,2.34e-05
19.53457,18.14368,17.40008,16.98977,16.69973,15.35092,55.27485,109.6397,159.9901,208.9794,5.51604,4.722585,4.296771,4.379665,4.259439,19.82266,61.68838,163.3154,115.5777,202.1553,2.658798,2.333218,2.09066,2.116655,2.032961,20.88824,19.04586,19.63906,18.34629,18.04498,0.5836045,0.810421,0.7374392,0.7301927,0.695891,STARFORMING,0.1035882,1.67e-05
18.61922,17.61225,17.04387,16.71057,16.50884,35.67028,90.17782,152.2132,206.9063,249.1487,6.54199,5.887765,5.366518,5.488865,4.823328,42.31525,99.35448,218.4015,163.4247,240.6527,2.901206,2.700573,2.436442,2.478875,2.230184,20.20653,18.98085,19.40365,18.67064,18.37323,0.6499543,0.6553047,0.6358309,0.6218756,0.6168101,STARFORMING,0.1079622,8.24e-06
20.54415,19.3186,18.36428,17.94648,17.55786,6.054893,18.73059,45.11139,66.28368,94.80467,6.35352,4.500319,4.222931,4.500118,3.814839,9.039849,21.10424,62.3309,44.99751,84.24633,2.750251,2.354589,1.9271,2.039192,1.793607,22.13548,20.15694,21.23304,19.68006,19.30725,0.6813393,0.786122,0.7790741,0.7201654,0.7926888,STARFORMING,0.2512026,2.53e-05
18.50473,17.43577,16.84433,16.48479,16.30513,39.63701,106.0944,182.923,254.7318,300.571,6.075083,5.981886,5.912685,6.151035,5.784054,35.00189,102.7028,239.919,177.0367,267.913,2.836782,3.032311,2.920304,3.049725,2.790519,20.30091,18.96222,19.36863,18.46614,18.28342,0.6432043,0.7941896,0.8344311,0.8301215,0.8161414,STARBURST,0.0775998,7.39e-06
17.302,16.43003,15.9837,15.7441,15.56718,120.0049,267.9101,404.1307,503.9193,593.098,2.119895,2.379509,2.712041,2.604035,2.750844,107.0465,252.1981,481.2123,382.5894,584.887,1.091194,1.168876,1.243845,1.241928,1.274985,17.75255,16.70849,17.03843,16.5617,16.32425,0.5250009,0.5437401,0.5772443,0.5531031,0.4801764,STARBURST,0.02808269,7.2e-06
19.37854,18.6526,18.161,17.81048,17.74022,17.72384,34.59063,54.40012,75.12862,80.14497,2.719604,2.80802,2.985626,2.952794,2.6821,15.69281,34.4053,77.9087,56.10772,81.49905,1.196565,1.400048,1.455613,1.479114,1.428056,20.03736,19.11865,19.51237,18.77624,18.74253,0.8165935,0.8338616,0.8589768,0.8305349,0.7360469,STARBURST,0.1802391,1.15e-05
19.36928,18.13671,17.42742,16.97323,16.68446,17.8757,55.63065,106.9129,162.4451,211.939,5.968308,5.742254,4.939907,5.190916,4.020533,20.10949,61.07986,163.467,108.4849,188.505,2.655407,2.523136,2.217333,2.270972,1.926781,21.26812,19.35105,20.05844,18.86594,18.40209,0.2532755,0.2000009,0.2432251,0.2222209,0.2598854,STARFORMING,0.1187481,1.43e-05
18.87329,18.35869,18.01664,17.63287,17.69813,28.22754,45.3441,62.13587,88.48068,83.31306,1.752414,2.101234,1.980368,2.005553,1.839483,28.19004,46.2081,89.53574,64.5012,79.87186,0.9360437,1.03833,0.9654131,1.007764,0.9220482,19.30578,18.6266,18.91467,18.24369,18.30125,0.9603329,0.9682052,0.9997814,0.9695785,0.89248,STARBURST,0.1498575,6.26e-06
19.15943,18.17138,17.8604,17.69145,17.70522,21.68746,53.88247,71.75242,83.83371,82.77116,5.896063,6.444341,6.162796,6.905005,5.139033,22.67291,54.13775,79.59858,73.19399,78.88904,2.758337,2.860228,2.629547,2.889941,2.533061,20.98866,20.12429,20.2904,20.11369,20.08687,0.8034303,0.8511259,0.8286036,0.8886071,0.8684132,STARBURST,0.05373088,6.23e-06
19.22261,17.90064,17.14335,16.70813,16.35299,20.46146,69.14231,138.8858,207.3703,287.6088,8.440701,6.562353,5.529331,6.169738,5.013233,25.92412,72.87287,186.2403,136.9032,240.9769,3.682359,3.087106,2.547443,2.826691,2.362067,21.53721,19.38646,20.16884,18.86946,18.38243,0.384142,0.4175024,0.4235393,0.4139628,0.4210915,STARFORMING,0.1180012,1.8e-05
19.8591,18.41777,17.69341,17.24668,16.98175,11.38395,42.94259,83.68285,126.2784,161.1717,2.970074,7.462137,6.988515,7.591772,5.99269,13.09674,38.90468,124.9996,83.19656,144.9982,3.729098,3.131328,3.317292,3.361109,2.834902,22.16018,19.91958,20.81409,19.69637,19.35798,0.1112569,0.1511828,0.1595705,0.1572609,0.1696161,STARFORMING,0.07594503,1.47e-05
18.44842,16.83137,16.12984,15.73096,15.45446,41.74703,185.1192,353.2347,510.0529,657.9865,4.558591,5.263962,4.707969,5.017768,4.555801,36.6129,165.1368,424.608,298.6518,520.0591,2.311821,2.431697,2.176359,2.256624,2.063657,20.45723,18.10475,18.84347,17.75893,17.44706,0.4934259,0.4762201,0.5128564,0.4912892,0.5077566,STARFORMING,0.0750917,9.79e-06
19.61612,18.16447,17.36352,16.85606,16.57766,14.23999,54.22658,113.3948,180.9576,233.8472,5.2419,3.004317,3.096964,3.063095,2.988421,17.06079,53.94407,174.9171,112.1747,228.1273,1.823489,1.49787,1.49665,1.488667,1.426961,20.44064,18.36581,19.12415,17.74373,17.58099,0.5703251,0.5190133,0.5152272,0.5200903,0.5289067,STARBURST,0.0872705,4.97e-06
21.17077,19.77345,18.93985,18.25765,18.12375,3.395919,12.31959,26.54916,49.76601,56.28937,3.104326,2.956408,2.129461,2.689597,1.941398,2.442317,11.49485,41.2531,24.5082,47.06559,1.214216,1.27779,1.023432,1.22341,1.091429,21.81579,19.75196,20.4896,19.05698,18.89233,0.2519774,0.5576974,0.7208812,0.9917809,0.6776435,STARBURST,0.1661953,9.63e-06
21.6379,21.16068,21.11651,21.14349,20.77571,2.203421,3.431058,3.571955,3.478936,4.782708,1.510166,1.513104,1.418994,1.446652,1.390789,1.925491,2.927837,3.300387,3.141312,3.961218,0.7678594,0.8088508,0.7751536,0.7713834,0.6903014,21.61583,21.16527,21.1989,21.21572,20.79032,0.05,0.2027366,0.05,0.5149195,0.6547676,STARBURST,0.03187003,1.15e-05
19.17455,18.19709,17.72815,17.39915,17.27826,21.38763,52.62121,81.04752,109.7334,122.6541,2.999763,3.032003,3.017911,3.185128,13.69223,22.25922,52.3992,108.0147,83.16525,120.3397,1.683421,1.599737,1.543427,1.611854,1.530835,20.2677,18.9851,19.38824,18.7652,18.47985,0.8620168,0.9177991,0.9205315,0.9048714,0.8938098,STARBURST,0.1431488,6.86e-06
18.53634,17.57316,17.31701,17.13335,17.05586,38.49982,93.48323,118.3577,140.1714,150.5372,6.188141,6.158372,6.046651,5.991946,5.411782,33.77217,94.78909,139.9554,117.0036,116.9708,2.624429,2.87882,2.823789,2.75135,2.203577,19.88101,19.11034,19.12639,18.85072,18.62927,0.2304713,0.3583986,0.362595,0.3639893,0.3842085,STARBURST,0.03351199,5.72e-06
18.77412,17.75146,17.33048,17.01125,16.89763,30.9274,79.32625,116.8977,156.8556,174.1559,2.678187,2.791985,2.761059,2.719764,2.758566,30.90524,78.46726,155.6135,115.8599,168.7104,1.531809,1.42928,1.370449,1.369787,1.368086,19.63305,18.58161,18.79438,18.26782,17.98744,0.8662263,0.7598324,0.7542953,0.7636104,0.7493561,STARBURST,0.1026655,6.12e-06
18.96494,18.08461,17.65946,17.33175,17.20014,25.94236,58.36551,86.34092,116.7616,131.8048,5.155347,5.169483,5.070791,5.201234,4.379849,25.62525,59.61605,119.7565,89.84156,123.1693,2.530841,2.613297,2.592687,2.630852,2.394432,20.85708,19.55532,19.88729,19.27475,19.08225,0.7701547,0.7782335,0.7637034,0.6904861,0.6838688,STARBURST,0.09650245,7.8e-06
19.09698,18.2434,17.99472,17.87978,17.78229,22.97159,50.4243,63.40286,70.48286,77.0982,2.624452,2.514729,2.908988,2.816244,2.813706,18.52845,42.85248,64.98998,54.75051,71.79305,1.268382,1.239486,1.360363,1.342724,1.321081,19.82128,18.90268,19.1603,18.95072,18.87412,0.815074,0.6662354,0.6943915,0.6657459,0.6025699,STARBURST,0.02321945,4.21e-06
18.85477,17.35674,16.61337,16.11664,15.81876,28.71315,114.105,226.2835,357.5558,470.4317,7.875985,8.896407,8.269545,8.511177,8.193129,26.5877,125.6542,371.8602,242.4426,457.5952,3.428121,4.042698,3.677357,3.784337,3.416215,20.73844,18.51189,19.18377,17.94872,17.56804,0.3331778,0.3753529,0.368268,0.3837438,0.3699649,STARFORMING,0.08820734,7.83e-06
19.21389,18.24718,17.73883,17.35823,17.21848,20.62649,50.24899,80.25433,113.9481,129.5965,2.806422,2.805851,2.760183,2.74685,2.768583,21.06895,48.6831,110.3593,78.81057,128.8859,1.510996,1.445397,1.389222,1.396591,1.40397,19.94958,18.62935,19.04526,18.23185,18.13266,0.8077602,0.8797358,0.8815148,0.8681943,0.9305845,STARBURST,0.1510798,7.73e-06
21.89289,21.52192,21.21309,20.92507,21.36979,1.738022,2.458399,3.267213,4.257938,2.638568,166.4801,1.280452,3.663176,1.242892,1.834757,2.196365,2.523545,4.058342,3.078743,2.500812,0.8758366,0.6788009,0.595562,0.6200404,0.5832442,21.95499,21.31071,21.56952,21.05767,21.42794,0.5065713,0.1499138,0.3977198,0.6855355,0.06175436,STARBURST,0.4011155,1.15e-05
19.44286,18.1512,17.66429,17.32566,17.12481,16.70413,54.89318,85.95778,117.4181,141.2752,4.600808,4.457512,4.336755,4.727393,4.546039,15.96521,53.28355,117.5899,86.08311,146.6246,2.113338,2.068276,2.119375,2.12604,2.205309,21.01895,19.29032,19.70023,19.01061,18.79873,0.5084654,0.5462946,0.5610033,0.5775147,0.5768644,STARFORMING,0.07048873,6.47e-06
21.2879,19.95666,19.40973,19.04603,18.76048,3.047392,10.40649,17.22214,24.0748,31.30167,2.977202,2.68153,2.680546,2.448933,2.193735,3.610855,11.23074,23.56079,18.22313,27.85979,1.348142,1.28245,1.135271,1.186791,1.013043,22.20324,20.64463,20.88777,20.09516,19.69106,0.5206639,0.506948,0.5029722,0.5447757,0.6687153,STARBURST,0.07909761,4.9e-06
17.94738,16.67232,16.12314,15.73608,15.42094,66.22889,214.3238,355.4228,507.6516,678.6169,8.574409,8.513667,7.648697,8.00879,7.64743,63.15124,226.9957,516.1125,371.2289,622.9393,3.987105,4.294344,3.834606,4.030607,3.68798,20.73365,19.19012,19.73754,18.73633,18.19659,0.6098791,0.557366,0.5999057,0.628238,0.7019512,STARFORMING,0.06261592,8.3e-06
19.22506,18.23985,17.88738,17.619,17.53408,20.41523,50.58931,69.99149,89.61882,96.90415,5.588403,5.421185,4.811421,5.354855,6.1908,21.1637,53.42112,91.22221,74.74228,107.2849,2.559124,2.472011,2.375294,2.475308,2.711272,20.59914,19.44579,19.73172,19.17495,19.12395,0.5999879,0.6422111,0.6788782,0.6997123,0.7948735,STARBURST,0.07923113,6.96e-06
20.35384,18.65636,17.78411,17.23134,16.89725,7.216082,34.47091,76.97625,128.0745,174.2171,3.853814,4.796038,4.255555,4.676898,3.533621,6.18569,38.73161,134.4285,83.56783,161.5252,1.739936,2.213305,2.031521,2.125429,1.708348,21.50124,19.10565,19.98409,18.64575,18.40038,0.3550945,0.4290711,0.3884975,0.3821077,0.3884037,STARFORMING,0.07794666,9.95e-06
18.85368,17.31959,16.48526,16.02888,15.71865,28.74213,118.0768,254.6218,387.6591,515.868,27.91846,8.849092,8.174792,8.539287,7.636651,16.03272,101.0179,307.1612,211.0591,381.7767,2.31238,3.75561,3.347603,3.526421,3.021577,20.65726,18.63638,19.30535,18.12336,17.82637,0.3957492,0.3793774,0.3987046,0.3996995,0.4294056,STARFORMING,0.06522439,1.06e-05
18.82436,17.64984,17.14666,16.82681,16.62443,29.52887,87.10905,138.4633,185.8993,223.9872,10.86022,6.034421,5.346201,5.682217,4.829725,36.32933,94.48869,176.1875,138.8916,217.9393,3.219676,2.901182,2.452335,2.658236,2.496164,20.5312,18.81558,19.46707,18.61923,18.39681,0.4228006,0.3820246,0.40439,0.4024537,0.4416115,STARFORMING,0.07030962,7.01e-06
18.59701,17.04902,16.20875,15.73235,15.3756,36.40741,151.4928,328.4741,509.4003,707.5523,6.030205,6.266986,5.726247,5.895961,4.994011,30.0886,122.477,390.0124,257.3048,537.4021,2.9524,2.813051,2.58711,2.641688,2.413376,20.12316,17.92785,18.67988,17.41476,17.19225,0.3654858,0.3710513,0.3620284,0.3635124,0.4062945,STARFORMING,0.0765679,1.09e-05
22.30833,21.4728,21.32882,20.79603,20.81742,1.176642,2.572475,2.93595,4.797069,4.593874,1.198915,1.869406,1.631789,1.776282,1.208867,0.7849783,2.934639,4.816195,2.959868,8.418599,0.6159482,0.9723031,0.8462451,0.902509,3.044935,22.30785,21.38457,21.55414,20.86741,20.86225,0.1246322,0.5458199,0.6650365,0.9489498,0.05099333,STARBURST,0.09214176,7.68e-06
19.19329,18.01472,17.34382,16.9232,16.69015,21.02153,62.24572,115.4706,170.1059,210.8321,2.858738,3.125715,3.042827,3.160452,3.076652,19.73286,61.25266,169.6995,116.5787,208.4982,1.450962,1.525722,1.452077,1.513522,1.465987,20.03982,18.4771,18.92052,18.21691,17.75578,0.629018,0.6730946,0.709928,0.7334309,0.7544715,STARBURST,0.1430839,7.1e-06
19.06025,17.79513,17.04314,16.62798,16.35601,23.76221,76.19851,152.3152,223.2587,286.8102,27.87877,4.696665,4.037799,4.228491,3.895053,27.04542,80.80032,221.1512,153.5614,263.9893,2.345066,2.284656,1.969842,2.040318,1.862538,20.1807,18.12894,18.8104,17.71001,17.38507,0.6611673,0.753824,0.7387727,0.7307431,0.7508588,STARFORMING,0.1185652,1.55e-05
21.23295,20.94639,20.36053,20.61727,20.60838,3.206218,4.180653,7.172442,5.657852,5.614244,1.166684,1.298605,1.30886,1.252601,1.149696,2.372835,3.242334,5.208448,6.240467,4.303289,0.6027129,0.6697644,0.6760526,0.6495351,0.6056495,21.30974,20.68701,21.0883,21.06978,20.86093,0.05935583,0.9180257,0.8498654,0.8165504,0.8991591,STARBURST,0.02007462,8.45e-06
19.9225,18.3248,17.73164,17.40318,17.21776,10.73805,46.78206,80.78718,109.3266,129.683,6.305437,7.560109,7.452636,6.783937,9.452804,10.52272,47.59037,112.4457,77.27821,140.6113,3.062758,3.387336,3.38765,3.070758,3.920236,21.53655,19.89335,20.32069,19.60128,19.23473,0.3952676,0.2589934,0.2496418,0.2552864,0.2376175,STARFORMING,0.03083897,2.13e-05
16.56282,15.35888,15.01028,14.81348,14.79463,237.0681,718.5385,990.5799,1187.431,1208.221,43.77887,28.50317,25.36199,43.77666,20.25959,100.2825,631.2828,906.3502,764.8545,459.0527,7.645302,12.91226,11.51462,11.53108,7.128037,20.91776,20.1154,20.25415,20.07798,19.97009,0.3499967,0.2704075,0.3398594,0.349943,0.05,STARFORMING,0.004465974,1.35e-05
22.26631,22.43831,21.47763,21.10618,21.11336,1.224349,1.050809,2.558558,3.601207,3.433681,1.270676,1.299128,1.000672,1.370093,0.9568712,0.952989,0.84824,2.6458,2.31382,2.456528,0.6992222,0.6479764,0.55832,0.6668332,0.4873886,22.3154,21.60329,22.51037,21.20543,21.15533,0.09828608,0.1490576,0.4584153,0.3393245,0.1265121,STARBURST,0.348344,1.88e-05
20.37303,19.16775,18.65159,18.36116,18.23816,7.089564,21.52246,34.62262,45.24071,50.65757,4.225309,4.12489,4.203887,4.275702,4.434428,7.884185,22.66171,46.72054,35.46212,49.89759,2.044842,2.008039,1.900044,1.871014,1.863491,21.62253,20.38186,20.59008,20.06858,19.58512,0.5826509,0.7435918,0.7940427,0.815203,0.6372771,STARBURST,0.1093667,8.83e-06
21.52796,21.22892,21.49301,21.17535,21.56463,2.44002,3.221775,2.522412,3.377795,2.135349,1.646738,1.799277,1.843249,1.732781,1.560352,1.707712,2.643806,2.737325,2.163762,1.43771,0.8450101,1.005726,1.008574,0.9827523,0.7319146,21.6761,21.92463,21.52278,21.52196,21.80534,0.05040924,0.7234347,0.7495125,0.5246534,0.7142303,STARBURST,0.05253084,1.03e-05
19.5476,17.7855,16.96114,16.54015,16.23982,15.16788,76.87786,164.265,242.0693,319.2049,2.05911,2.744134,2.825292,2.803944,2.799193,12.9422,68.94107,219.3607,149.9169,285.0528,1.178263,1.260883,1.271734,1.222228,1.251009,20.35738,17.99946,18.68828,17.54423,17.16433,0.5243244,0.520885,0.5337487,0.5593611,0.5883778,STARFORMING,0.07841219,1.27e-05
17.7458,16.39681,15.84066,15.507,15.27859,79.74058,276.2342,461.0373,626.9034,773.685,11.61215,11.10672,11.12218,11.05563,10.872,82.75838,265.5514,621.5515,452.8212,725.6086,5.31906,5.194233,5.155985,5.059934,4.853699,20.22963,18.50539,18.96791,18.11425,17.79815,0.4805184,0.4576033,0.4452661,0.473048,0.4573388,STARFORMING,0.04093555,1.32e-05
19.24948,18.0987,17.40674,16.96188,16.71723,19.96115,57.61278,108.9689,164.1528,205.6384,5.698204,4.113112,3.988413,4.163582,3.978873,17.41675,46.32658,123.3309,87.11427,160.9531,2.097313,1.963105,1.749409,1.902069,1.865204,20.67853,19.12492,19.65463,18.59041,18.33777,0.7389445,0.5461833,0.529788,0.5698532,0.5945513,STARBURST,0.1576744,9.19e-06
20.34192,18.65715,17.69698,17.25082,16.8587,7.295769,34.44588,83.40812,125.7974,180.5152,4.046657,4.805316,4.83288,4.892623,4.60933,5.588974,34.6825,122.8643,79.48141,173.1156,1.808416,2.292749,2.223564,2.195591,2.165095,21.44965,19.17999,20.10382,18.83081,18.47542,0.2700883,0.2909121,0.297938,0.3008178,0.301632,STARFORMING,0.1025084,2.65e-05
20.25229,19.31906,19.03408,18.81051,18.79938,7.924046,18.72265,24.34206,29.90741,30.19859,1.826087,1.950915,1.838543,1.692566,1.506373,7.404974,18.6207,30.87417,24.17659,28.59434,0.8903968,0.9667066,0.85234,0.8400032,0.8180851,20.74619,19.99615,19.94788,19.82335,19.66651,0.4392821,0.5406752,0.5457364,0.5891806,0.5911765,STARBURST,0.08269088,6.25e-06
19.06151,17.95731,17.44921,17.12838,16.99739,23.73463,65.62586,104.7884,140.8144,158.8681,7.308177,6.2766,6.069451,6.334343,6.672674,26.74042,59.52235,129.084,99.56588,145.6009,3.99531,3.191799,3.189091,3.255704,3.231362,21.04731,19.94628,20.30179,19.46773,19.50714,0.7894351,0.9500916,0.9488274,0.916281,0.9499427,STARFORMING,0.07693937,1.16e-05
18.84386,17.66108,17.1491,16.81475,16.57897,29.0033,86.21203,138.1526,187.974,233.5655,4.891499,4.381589,4.417983,4.506994,4.832887,30.30173,84.48243,192.8415,140.7841,238.4688,2.114538,2.061223,2.074957,2.080623,2.162407,19.79741,18.6272,18.86703,18.31851,17.94596,0.3038344,0.3536087,0.34916,0.3700277,0.3421224,STARBURST,0.05790338,6.2e-06
19.20325,18.15492,17.54848,17.16883,16.94419,20.82956,54.70544,95.63303,135.665,166.8457,3.229314,3.505898,3.391378,3.455269,3.191633,21.12597,57.90747,144.9028,104.0934,175.2795,1.604258,1.664386,1.542273,1.584386,1.57148,20.04248,18.70278,19.02741,18.35325,17.96201,0.8443157,0.9108342,0.8893685,0.8458317,0.8647062,STARFORMING,0.1267382,7.85e-06
19.07809,17.57606,16.75495,16.34189,16.01859,23.37472,93.23428,198.6187,290.5641,391.3486,5.095005,6.758481,5.533164,5.767827,5.896624,25.11926,97.70151,281.4748,196.2215,379.3488,2.606937,2.728338,2.335309,2.467361,2.415094,20.6034,18.17262,19.05786,17.85358,17.52763,0.7275246,0.6820217,0.721804,0.7171907,0.7812032,STARFORMING,0.09485572,1.18e-05
19.57231,17.83765,17.13832,16.67752,16.4274,14.82651,73.27206,139.5318,213.2996,268.558,2.749723,4.94906,4.239582,4.607738,4.537533,9.411994,67.85568,190.763,130.805,232.3008,1.223619,2.165784,1.905228,2.048018,1.861927,20.62438,18.44618,18.97731,17.99331,17.74374,0.4459581,0.5565505,0.5227587,0.5102111,0.5038025,STARBURST,0.07358792,4.97e-06
18.95034,18.32269,18.07714,17.75884,17.83759,26.29373,46.87292,58.76806,78.78836,73.26907,2.064753,2.043559,2.125201,2.135252,2.054634,24.03248,44.14024,75.55746,56.17222,68.16391,1.012189,0.9696288,0.9783671,0.9804586,0.9515395,19.44508,18.72103,18.94766,18.46456,18.48697,0.7420457,0.7475774,0.7676143,0.7573252,0.7336962,STARBURST,0.1224559,1.12e-05
18.77802,17.62057,17.03768,16.68305,16.45597,30.81649,89.48923,153.0832,212.2176,261.5812,3.402474,3.377882,3.508123,3.435146,3.683842,30.25624,89.34737,210.9487,149.4225,260.5491,1.76081,1.78324,1.802566,1.777922,1.821369,20.40628,18.7976,19.44556,18.42354,18.14355,0.6998845,0.7562039,0.7472084,0.7578235,0.728447,STARFORMING,0.06729848,6.68e-06
19.18945,18.10864,17.57621,17.22156,17.14418,21.09604,57.08778,93.22169,129.2334,138.7761,3.989978,3.774389,3.734377,3.773695,3.415551,20.34761,54.94938,122.4323,88.91985,116.818,1.894828,1.887657,1.780313,1.797164,1.608423,20.44548,19.00576,19.47203,18.64454,18.42769,0.8152201,0.8942914,0.8372409,0.8506902,0.8477897,STARBURST,0.1394089,6.48e-06
22.24593,21.6163,21.00995,20.64523,20.47754,1.248145,2.253139,3.941107,5.513756,6.356426,1.41158,1.597999,1.321724,1.809778,1.096567,0.1066738,1.923593,4.055675,3.62468,1.728862,0.1515372,0.7302417,0.5886992,0.7990835,0.2745104,22.33835,21.19829,21.78286,20.83751,20.62504,0.07045791,0.7076502,0.7625517,0.4877627,0.1497053,STARBURST,0.267807,1.61e-05
21.34435,20.30676,19.42578,19.05594,18.76799,2.892315,7.537594,16.96946,23.85618,31.08565,2.43114,3.167165,2.618746,3.009957,2.553684,1.765253,7.415102,19.91735,15.28825,22.86745,1.019607,1.528115,1.292093,1.436857,1.156971,22.30819,20.61981,21.62078,20.25213,19.69535,0.520605,0.4059762,0.3605494,0.4194935,0.3893473,STARBURST,0.3877215,2.17e-05
21.4251,20.51937,19.91357,19.58447,19.39916,2.683997,6.196729,10.82722,14.66047,17.36003,1.701525,1.773186,1.428658,1.583601,2.705032,2.318779,6.151816,13.26719,10.45272,20.9206,0.859251,0.8383891,0.715216,0.7765989,0.9967695,21.74359,20.30162,20.81535,19.94454,19.73462,0.3597471,0.9199699,0.9497461,0.8248946,0.6099202,STARBURST,0.1830799,1.07e-05
19.12034,18.02177,17.57052,17.29319,17.14157,22.48254,61.84308,93.7114,120.9828,139.11,5.000018,3.089047,3.482526,3.401492,4.42912,20.44224,49.88907,104.0967,81.1552,125.9686,1.715423,1.464649,1.583265,1.58248,1.682598,20.16983,18.92253,19.13376,18.67182,18.43415,0.4871376,0.4580493,0.4322212,0.4320666,0.4241299,STARBURST,0.04156478,7.52e-06
17.49652,16.52011,16.05894,15.87302,15.68786,100.3205,246.5784,377.0708,447.4983,530.7087,11.53942,12.68331,11.86142,12.07537,11.46417,93.47617,255.2316,435.9966,374.0244,466.4452,4.93192,5.724391,5.427844,5.554267,4.857124,20.1163,18.91098,19.23756,18.80682,18.77014,0.5858883,0.5449255,0.5470313,0.5498711,0.587976,STARBURST,0.0199654,6.79e-06
18.0584,17.03114,16.5868,16.24382,16.10866,59.79144,154.0085,231.8893,318.0337,360.193,7.306673,6.57349,6.009697,6.330918,5.579187,53.7326,130.8477,261.9877,195.2083,283.668,3.09177,2.793864,2.578761,2.670894,2.42681,19.69428,18.56878,18.85965,18.24538,18.08564,0.7284752,0.912056,0.8893216,0.9180405,0.9301327,STARBURST,0.1068647,8.2e-06
